,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
1778,APPROXIMATE,"Regina, SK, Canada",ChIJ6z2l-0AeHFMRsVR7t5YySjU,The Regina,50.4452112,-104.6188943,1,,OK,"locality,political"
1779,,,,Online Property Site / Offline Searching,,,0,,ZERO_RESULTS,
1780,ROOFTOP,"3200 Douglas Blvd STE 200, Roseville, CA 95661, USA",ChIJBSUaOMEdd0ARdyYsgu5RHoA,USA properties,38.7435259,-121.2341399,1,95661,OK,"establishment,general_contractor,point_of_interest"
1781,,,,DIBS - pay first then only claim from developer,,,0,,ZERO_RESULTS,
1782,,,,Home Searching,,,0,,ZERO_RESULTS,
1783,GEOMETRIC_CENTER,"Bukit OUG, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJxTI0ODtLzDER8JO1tujhuq4,BUKIT OUG CONDO 1222SQFT,3.0626675,101.6691012,2,58200,OK,"establishment,lodging,point_of_interest"
1784,GEOMETRIC_CENTER,"Jalan Paragon Utama 1, 68100, Selangor, Malaysia",ChIJN35VAvVGzDERFY-ReSdLSSk,Paragon utama Selayang,3.2340815,101.6411202,1,68100,OK,route
1785,,,,The CEO residence,,,0,,ZERO_RESULTS,
1786,ROOFTOP,"3015 E Skelly Dr, Tulsa, OK 74105, USA",ChIJMQ7O5R6TtocRRu_eGj-eJLQ,property travel,36.0909671,-95.9447824,1,74105,OK,"establishment,point_of_interest,real_estate_agency,travel_agency"
1787,,,,WTA opinion in property investment.,,,0,,ZERO_RESULTS,
1788,,,,Nice Video : 2H2012 Prop Market Sentiment Report,,,0,,ZERO_RESULTS,
1789,,,,Developing existing land,,,0,,ZERO_RESULTS,
1790,,,,looking for subsales of apartment,,,0,,ZERO_RESULTS,
1791,APPROXIMATE,"Cyberjaya, Selangor, Malaysia",ChIJ45NqN-62zTERzrxIC_u7HiQ,cyberjaya/putrajaya,2.921318,101.6559349,1,,OK,"locality,political"
1792,,,,"JMB / Developer collect unreasonable fees, bully",,,0,,ZERO_RESULTS,
1793,GEOMETRIC_CENTER,"Jalan Jelatek, Kementah, 54200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJ5zhVCpQ3zDERSZH2fJzbPr8,Resonable psf price for Seri Maya and Parkview,3.1748853,101.7348616,1,54200,OK,"establishment,point_of_interest"
1794,GEOMETRIC_CENTER,"Jalan Mas 1, Bukit Jalil, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJh4uYfRBLzDERDkK3Xvsp7y8,Best Yield Apartment/Condo in KL,3.0610213,101.6489494,1,58200,OK,"establishment,point_of_interest"
1795,ROOFTOP,"2300 McDermott Rd #200-291, Plano, TX 75025, USA",ChIJq1903VcXTIYRcnBwLbaGZLc,Property Investment Club,33.1003032,-96.73450489999999,1,75025,OK,"establishment,finance,point_of_interest"
1796,ROOFTOP,"150 Cecil St, #13-00, Singapore 069543",ChIJfxZ7hQ0Z2jERl6ktOkZx1yo,Singapore ppty,1.2802024,103.8482814,1,069543,OK,"establishment,point_of_interest,real_estate_agency"
1797,ROOFTOP,"241 east Wingard Rd, Independence, KS 67301, USA",ChIJd34Z6ccquIcRPf5D_DakMng,Floor Cleaning,37.1814586,-95.70398089999999,1,67301,OK,"establishment,laundry,point_of_interest"
1798,,,,Spore ppty,,,0,,ZERO_RESULTS,
1799,APPROXIMATE,"Sungai Besi, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJh0ISBGY1zDER1NDpGl67UUM,syabas new connection in off jalan sungai besi,3.057444,101.71787,1,,OK,"political,sublocality,sublocality_level_1"
1800,ROOFTOP,"No 33, Jalan Silat Cekak 3, Taman Selesa Jaya, 81300 Skudai, Johor, Malaysia",ChIJb7lEBb9z2jERroeH-bbnrdc,Good Investment Property In Johore Bahru,1.4924612,103.6371243,1,81300,OK,"establishment,finance,point_of_interest"
1801,,,,property sentiment and expectation in 12mth,,,0,,ZERO_RESULTS,
1802,ROOFTOP,"1120 Park Ave, New York, NY 10128, USA",ChIJLdPfCKNYwokRGjyxXq2aF08,1120 park avenue,40.7830459,-73.9556827,1,10128,OK,premise
1803,ROOFTOP,"3500 Las Vegas Blvd S, Las Vegas, NV 89109, USA",ChIJSfBqxTzEyIARuYjvD1pecJ8,Leasehold retail outlet in shopping mall,36.1189986,-115.1761463,1,89109,OK,"establishment,point_of_interest,shopping_mall"
1804,,,,Petrol station looking for investor,,,0,,ZERO_RESULTS,
1805,,,,Looking For A House,,,0,,ZERO_RESULTS,
1806,GEOMETRIC_CENTER,"Mid Valley Megamall S051, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJp6_-s45JzDERNwM0KwIMNbc,Where to buy in KL,3.1176246,101.6775354,1,59200,OK,"electronics_store,establishment,home_goods_store,point_of_interest,store"
1807,GEOMETRIC_CENTER,"Jalan Klang Lama, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJYXVW_DBKzDERtlBkfvVqLGs,Renters' profile for old klang road area,3.0976416,101.6757746,1,,OK,route
1808,,,,WTS commercial Land with DO,,,0,,ZERO_RESULTS,
1809,,,,WTS 4 Storey Shop Lot,,,0,,ZERO_RESULTS,
1810,ROOFTOP,"6, Jalan Langkawi, Taman Danau Kota, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJDZv7bEI5zDERWEwna7RXLtE,PV 12 CONDO,3.2068271,101.7182054,1,53300,OK,"establishment,point_of_interest"
1811,GEOMETRIC_CENTER,"Jalan Tasik Permaisuri 2, Bandar Sri Permaisuri, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJBSDK_vE1zDERbP27VsJyRWg,Suasana Lumayan Condo,3.0962919,101.7173347,1,56000,OK,"establishment,point_of_interest"
1812,APPROXIMATE,"Taman Taynton View, 56000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJUz9f9Ls1zDERTqCPmJIDTyA,Security Level at Tayton View & Mutiara Barat,3.087861,101.7373421,1,56000,OK,"political,sublocality,sublocality_level_1"
1813,APPROXIMATE,"Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",ChIJ4SAXHPxLzDERqeP4uMrxFXc,SEA Park Section 21,3.1089,101.62175,1,46300,OK,"political,sublocality,sublocality_level_1"
1814,APPROXIMATE,"Kajang, Selangor, Malaysia",ChIJj0FW38XLzTERD5wGfZ1nhrE,Kajang: Jewel of the South,2.993518,101.7874058,1,,OK,"locality,political"
1815,,,,In dilemma over buying a condo ...,,,0,,ZERO_RESULTS,
1816,,,,Questions on renting.,,,0,,ZERO_RESULTS,
1817,APPROXIMATE,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJ5-rvAcdJzDERfSgcL1uO2fQ,apartment or condo kl rm 250k,3.139003,101.686855,1,,OK,"locality,political"
1818,GEOMETRIC_CENTER,"3 Jalan Jalil Perwira 1(Jalan 3/155), Bukit Jalil, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJleoEJ_tKzDERvbjhRD_LqFg,"Kiara Residences 2, Bukit Jalil v2",3.0637044,101.6696447,1,58200,OK,"establishment,point_of_interest"
1819,,,,"After GE, BN promise convert Leasehold to Freehold",,,0,,ZERO_RESULTS,
1820,,,, The procedure of buying house,,,0,,ZERO_RESULTS,
1821,,,,Need some advice,,,0,,ZERO_RESULTS,
1822,GEOMETRIC_CENTER,"Amara Larkin, Jalan Larkin, Larkin, 80350 Johor Bahru, Johor, Malaysia",ChIJbawTt0dt2jERgGKEdl2y25s,Luxury Apartment @ Amara Larkin,1.4881714,103.7495075,2,80350,OK,"establishment,point_of_interest"
1823,GEOMETRIC_CENTER,"Jalan Persiaran Tanjung, Pengkalan Puteri, 79100 Nusajaya, Johor, Malaysia",ChIJbdWRQRcM2jERiXrDXENBWvo,PINETREE RESIDENCE PUTERI HARBOUR | INVESTOR FORUM,1.4125148,103.6548499,1,79100,OK,"establishment,lodging,point_of_interest"
1824,,,,Bank valuation,,,0,,ZERO_RESULTS,
1825,,,,Taman Melati Condo is best choice to buy...,,,0,,ZERO_RESULTS,
1826,ROOFTOP,"1, Jalan 14/1, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",ChIJsdIO_uZLzDER4FCiUUClW2s,Jaya one condo,3.10553,101.6354999,1,46100,OK,"establishment,point_of_interest"
1827,,,,Master listing request,,,0,,ZERO_RESULTS,
1828,,,,Skypark Service Apartment Vs Setia Eco Hill Link,,,0,,ZERO_RESULTS,
1829,GEOMETRIC_CENTER,"Jalan Kenyalang 11/14, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",ChIJ4VHb7RZPzDERg8m3SQ2r39Q,D'Rimba Condo Kota Damansara,3.1670209,101.5903449,1,47810,OK,"establishment,lodging,point_of_interest,real_estate_agency"
1830,APPROXIMATE,"Paris, France",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,Paris and London Investment,48.856614,2.3522219,2,,OK,"locality,political"
1831,,,,NEIGHBORING CITIES PROPERTY FRENZY,,,0,,ZERO_RESULTS,
1832,,,,Opinion needed on condo investment,,,0,,ZERO_RESULTS,
1833,ROOFTOP,"1745 Shea Center Dr #150, Highlands Ranch, CO 80129, USA",ChIJ16m4XxWCbIcRlzW8V9ikOSE,Land title issues,39.554908,-105.009286,1,80129,OK,"establishment,finance,insurance_agency,point_of_interest"
1834,ROOFTOP,"9 Bukit Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",ChIJxfMHgtdOzDERgg3VCFfl4Zo,9 Bukit Utama,3.1505803,101.6043126,1,47800,OK,premise
1835,APPROXIMATE,"Taman Bukit Pelangi, 40150 Subang, Selangor, Malaysia",ChIJo5bDNg9NzDERnQw3QPWI2vc,Taman Bukit Pelangi@RM198K,3.068359,101.5571149,1,40150,OK,"political,sublocality,sublocality_level_1"
1836,ROOFTOP,"4105 S Rockford Ave Suite #200, Tulsa, OK 74105, USA",ChIJBZCJ9k-TtocRNKiBs1FsGkQ,Commercial property,36.1035866,-95.9718248,1,74105,OK,"establishment,point_of_interest,real_estate_agency"
1837,ROOFTOP,"8 & 10, Jalan Sungai Air Putih, Bandar Baru Air Putih, 11000 Balik Pulau, Pulau Pinang, Malaysia",ChIJObWk3pLDSjARBauqJPaQ28U,"New development in Penang, Balik Pulau",5.3722699,100.2186817,1,11000,OK,"establishment,general_contractor,point_of_interest"
1838,ROOFTOP,"502 Tyler Blvd, Coffeyville, KS 67337, USA",ChIJV6WieZuDt4cRaGeicyGjN9c, Recommend Me A Lawyer,37.0397617,-95.6590093,1,67337,OK,"establishment,lawyer,point_of_interest"
1839,ROOFTOP,"7, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJAQDAtStKzDERH_KXp7vMzNk,NEXUS BANGSAR SOUTH,3.10968,101.6653807,1,59200,OK,"establishment,food,point_of_interest,restaurant"
1840,,,,Recommend office rental,,,0,,ZERO_RESULTS,
1841,GEOMETRIC_CENTER,"Kelana sentral Apartment, Ss 6, 47301 Petaling Jaya, Selangor, Malaysia",ChIJMT63YhlMzDERy_zQh9NRUh4,Kelana Sentral Subsale 2012,3.106471,101.598642,1,47301,OK,"establishment,point_of_interest"
1842,ROOFTOP,"3 Towers, 349, Jalan Ampang, Kampung Berembang, 55000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJ3RRhxss3zDER4YcIRNTfb3g,Grade A SOHO @ Jalan Ampang,3.1606023,101.7418383,2,55000,OK,"establishment,point_of_interest,real_estate_agency"
1843,,,,Nasty tenant,,,0,,ZERO_RESULTS,
1844,ROOFTOP,"10-12 New Market St, Leeds LS1 6DG, UK",ChIJKcWkmyhdeUgRd6grA72jegY,Not many nice landed and freehold projects in 2013,53.79651459999999,-1.5408655,1,LS1 6DG,OK,"art_gallery,establishment,point_of_interest"
1845,,,,Developers offering DIBS,,,0,,ZERO_RESULTS,
1846,GEOMETRIC_CENTER,"Bukit OUG, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJxTI0ODtLzDER8JO1tujhuq4,WTR BUKIT OUG CONDO FOR RENT,3.0626675,101.6691012,1,58200,OK,"establishment,lodging,point_of_interest"
1847,ROOFTOP,"B2, G-25, Jalan PJS 6/G, Taman Desa Mentari, 46000 Petaling Jaya, Selangor, Malaysia",ChIJXew-2IZLzDERwAp9EYuUZmE,Desa Mentari Sunway,3.0792384,101.6187252,2,46000,OK,"establishment,point_of_interest"
1848,,,,buy to invest ,,,0,,ZERO_RESULTS,
1849,GEOMETRIC_CENTER,"Jalan Impian 2A, Bandar Botanik, 41200 Klang, Selangor, Malaysia",ChIJCcKztGCszTERXfa6B0ii2QI,Ambang Botanic 2,2.991929,101.455504,1,41200,OK,"establishment,point_of_interest,real_estate_agency"
1850,GEOMETRIC_CENTER,"Jalan Kemacahaya, Taman Kemacahaya, 43200 Cheras, Selangor, Malaysia",ChIJccXxAmc0zDER-HpGRsrlbPs,"Casa Suria, Cheras",3.078754,101.7779,1,43200,OK,"establishment,point_of_interest"
1851,,,,Newbie Need Advise,,,0,,ZERO_RESULTS,
1852,GEOMETRIC_CENTER,"Southville City, Taman Teknology Mint, 43000 Bangi, Selangor, Malaysia",ChIJwcMar6i1zTER30gpiF7oypU,Mah Sing bangun Southville City,2.907904,101.759732,1,43000,OK,"establishment,point_of_interest"
1853,,,,Old Klang Road property stop contruction,,,0,,ZERO_RESULTS,
1854,,,,Sub Rent Shop Lot - Things to do,,,0,,ZERO_RESULTS,
1855,GEOMETRIC_CENTER,"Jalan Kuchai Maju 12, Kuchai Entrepreneurs Park, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJdSp_2mtKzDERWYK4_zmcBCM,Condo Investment In Kuchai Lama,3.087925,101.6871233,1,58200,OK,"establishment,point_of_interest"
1856,GEOMETRIC_CENTER,"KM 48 Persimpangan Bertingkat, Karak Expy, Bukit Tinggi, 28750 Bentong, Pahang, Malaysia",ChIJbXbqdAIXzDERgDdvLkltYv8,"Genting, Bentong, Bukit Tinggi",3.400825,101.8396388,1,28750,OK,"establishment,lodging,point_of_interest"
1857,,,,confused with MRTA interest rates,,,0,,ZERO_RESULTS,
1858,GEOMETRIC_CENTER,"163-F-4 Wisma Sri Perak, Jalan Perak, Taman Perak, 10150 George Town, Pulau Pinang, Malaysia",ChIJzQ0fH7jDSjARzjmIaF6dyK0,Property for Rent/Sell in Penang,5.4112897,100.3163138,1,10150,OK,"establishment,point_of_interest,real_estate_agency"
1859,APPROXIMATE,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJ5-rvAcdJzDERfSgcL1uO2fQ,"Villa at ""West KL""",3.139003,101.686855,1,,OK,"locality,political"
1860,APPROXIMATE,"Shaftsbury, VT, USA",ChIJ89Usl7-R4IkRV-a5h_EboWE,D'Pulze vs Shaftsbury vs The Arc vs Cyberia etc,43.0036753,-73.19550939999999,2,,OK,"locality,political"
1861,GEOMETRIC_CENTER,"Persiaran Hampshire, Hampshire Park, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJRZBGhNA3zDERaEU6uSFBbJw,KLCC Condo,3.1606237,101.7148349,1,50450,OK,"establishment,point_of_interest"
1862,ROOFTOP,"155-157, Jalan Sultan Iskandar, Taman Jubilee, 30000 Ipoh, Negeri Perak, Malaysia",ChIJgVQykWTsyjERct2nxkxCCmE,Idea on Ipoh property,4.593383999999999,101.0841217,1,30000,OK,"establishment,point_of_interest,real_estate_agency"
1863,,,,WTA about land at Canada,,,0,,ZERO_RESULTS,
1864,ROOFTOP,"1302 N, N Randolph Ave, Elkins, WV 26241, USA",ChIJ57HyMsrjSogRyeRIp12j5b0,House Hunting,38.9452939,-79.8553178,1,26241,OK,"establishment,point_of_interest"
1865,ROOFTOP,"72A, Jalan Universiti, Seksyen 13, 46200 Petaling Jaya, Selangor, Malaysia",ChIJe9aC1F1JzDERgZCaZVmX0fc,Jaya one residences,3.1182966,101.6353038,1,46200,OK,"establishment,point_of_interest,shopping_mall"
1866,,,,Thread closed,,,0,,ZERO_RESULTS,
1867,,,,How much to refinance,,,0,,ZERO_RESULTS,
1868,,,, Venice Hill condo,,,0,,ZERO_RESULTS,
1869,APPROXIMATE,"Batu Kawan, Simpang Ampat, Penang, Malaysia",ChIJM3JWYTa4SjARp0sQM2faI9I,BATU KAWAN ,5.270447,100.4196629,1,,OK,"political,sublocality,sublocality_level_1"
1870,ROOFTOP,"14400 Metcalf Ave, Overland Park, KS 66223, USA",ChIJobJ_zL3BwIcRTSlaj8SACys,Property Evaluation,38.8674025,-94.66830560000001,1,66223,OK,"accounting,establishment,finance,point_of_interest"
1871,GEOMETRIC_CENTER,"Jalan Jalil Perkasa 1, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJaWAWJUBKzDERbAwERZ46KPY,Twin arkz,3.0512395,101.6801711,1,57000,OK,"establishment,point_of_interest"
1872,APPROXIMATE,"Melbourne VIC, Australia",ChIJ90260rVG1moRkM2MIXVWBAQ,Melbourne Showcase Sept 2012,-37.8136276,144.9630576,1,,OK,"colloquial_area,locality,political"
1873,APPROXIMATE,"Petaling Jaya, Selangor, Malaysia",ChIJl3wczM5OzDERdrwp6TGOTFI,Look for House. Petaling Jaya,3.1278871,101.5944885,1,,OK,"locality,political"
1874,,,,Septic bad smell problem,,,0,,ZERO_RESULTS,
1875,,,,17 Ways In Property Investment By Milan Doshi,,,0,,ZERO_RESULTS,
1876,APPROXIMATE,"Ampang Jaya, Selangor, Malaysia",ChIJxRJtZBE3zDERwXp6du_3ja8,Need Help to Invest Property in Ampang Area,3.149099,101.7624521,1,,OK,"locality,political"
1877,GEOMETRIC_CENTER,"Lorong Rahim Kajai 14, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJtTH9INdIzDERE1NDd4Tk2F8, Sri TTDI Condominium,3.156158,101.6244799,1,60000,OK,"establishment,point_of_interest"
1878,,,,The last step in your property investment planning,,,0,,ZERO_RESULTS,
1879,GEOMETRIC_CENTER,"Jalan Prima Utama 1, Taman Puchong Prima, 47150 Puchong, Selangor, Malaysia",ChIJM17_AJ6zzTERzdiJdYgq7Ic,Lake Side City Aurora @ Puchong,2.9955825,101.5989551,1,47150,OK,"establishment,point_of_interest"
1880,GEOMETRIC_CENTER,"Jalan 6/4, Desa Melawati, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJhXaKZFs4zDERVArub1uzcpM,K Club Residence@Melawati,3.2215674,101.7358282,2,53100,OK,"establishment,point_of_interest"
1881,,,,Looking for a condo/apartment unit,,,0,,ZERO_RESULTS,
1882,ROOFTOP,"Farenhiet 88, 8-1, 1, 179, Jalan Gading, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJDWptq3A3zDERRTAEb7t2lpI,New Properties in Kuala Lumpur,3.1468121,101.7130566,1,55100,OK,"establishment,finance,point_of_interest"
1883,,,,want to know,,,0,,ZERO_RESULTS,
1884,,,,Low-cost housing estimation question,,,0,,ZERO_RESULTS,
1885,,,,EPF Withdrawal - Deed of Gift,,,0,,ZERO_RESULTS,
1886,,,,Project terminate by developer,,,0,,ZERO_RESULTS,
1887,,,,Mutiara Warisan @ Airport City Business Centre,,,0,,ZERO_RESULTS,
1888,APPROXIMATE,"Taman Mas Sepang, 47100 Puchong, Selangor, Malaysia",ChIJ8SILo8izzTEROx3sQ1Yc5wI,taman mas puchong development plan,2.971959,101.5811071,1,47100,OK,"political,sublocality,sublocality_level_1"
1889,GEOMETRIC_CENTER,"Jalan Budiman 22/3, Seksyen 22, 40300 Shah Alam, Selangor, Malaysia",ChIJNZKWIBZNzDERieCsORGjH4M,"Alam Idaman, Shah Alam",3.0670822,101.554639,2,40300,OK,"establishment,lodging,point_of_interest"
1890,,,,Will u use personal loan or credit card,,,0,,ZERO_RESULTS,
1891,GEOMETRIC_CENTER,"Jalan Teknokrat 6, Cyber 5, 63000 Cyberjaya, Selangor, Malaysia",ChIJCa1aCmC3zTER75a_2pejsTE,A lot in store in Cyberjaya,2.9195335,101.6575678,1,63000,OK,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket"
1892,APPROXIMATE,"Taman Permatang Sintuk, 13100 Penaga, Pulau Pinang, Malaysia",ChIJNcw-iVfaSjARy8A9RraWuDc,Taman Permatang Sintok,5.513110999999999,100.4056009,1,13100,OK,"political,sublocality,sublocality_level_1"
1893,,,,THE INFLUX OF SHOPPING MALLS REAL ESTATE,,,0,,ZERO_RESULTS,
1894,GEOMETRIC_CENTER,"1201D Level 12 Tower D, Uptown 5, 5 Jalan SS21/39, Damansara Uptown, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",ChIJkarjkDZJzDERCtjF3Q-TumI,See hoy chan,3.1357435,101.6220295,1,47400,OK,"establishment,general_contractor,point_of_interest"
1895,,,,Buying the 10th property,,,0,,ZERO_RESULTS,
1896,GEOMETRIC_CENTER,"Malaysia, Cyberjaya, 47100 Cyberjaya, Selangor, Malaysia",ChIJ4RiwI4S2zTERGjR3P8ZuqNU,sky park at cyberjaya by mct,2.9491509,101.6551155,1,47100,OK,"establishment,lodging,point_of_interest"
1897,,,,Property Investment Convention 2012,,,0,,ZERO_RESULTS,
1898,APPROXIMATE,"Kemuning Utama, 40400 Shah Alam, Selangor, Malaysia",ChIJjw03sbyyzTERbD-LfA33cr4,Review for houses in Kemuning Utama,3.0186609,101.5368831,1,40400,OK,"political,sublocality,sublocality_level_1"
1899,APPROXIMATE,"Ara Damansara, Petaling Jaya, Selangor, Malaysia",ChIJlXIaW4VOzDERNxuLfpH9I-g,500k House Around Ara Damansara,3.1244431,101.583075,1,,OK,"political,sublocality,sublocality_level_1"
1900,ROOFTOP,"9 Bukit Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",ChIJxfMHgtdOzDERgg3VCFfl4Zo,9 bukit utama,3.1505803,101.6043126,1,47800,OK,premise
1901,APPROXIMATE,"Ambang Botanic, Bandar Botanik, 41200 Klang, Selangor, Malaysia",ChIJYy4ypmGszTEROEhSdH4Gn7s,Double story house in Klang,2.99332,101.4530911,10,41200,OK,"neighborhood,political"
1902,,,,"Looking for new development 2 storey Terrace,",,,0,,ZERO_RESULTS,
1903,ROOFTOP,"Subang Soho, 40150 Shah Alam, Selangor, Malaysia",ChIJPaqmglRMzDERPjnyojHZEPw,Need some advice... subang/soho,3.079337,101.5726356,1,40150,OK,premise
1904,GEOMETRIC_CENTER,"8G, One Cempaka, Kota Seriemas, 71800 Nilai, Negeri Sembilan, Malaysia",ChIJUedHiabBzTERKL6KiPvfhgE,Taman Seriemas Sepang 2,2.7846121,101.7762471,1,71800,OK,"establishment,food,point_of_interest,restaurant"
1905,GEOMETRIC_CENTER,"Pesiaran Serdang Perdana, Taman Serdang Perdana, 43300 Seri Kembangan, Selangor, Malaysia",ChIJeYQ5w6vKzTERO-aq3tJLMIA,Apartment for rent at Seri Kembangan,3.029095,101.7108529,1,43300,OK,"establishment,point_of_interest"
1906,,,,Want To Buy Property At Taman Ozana,,,0,,ZERO_RESULTS,
1907,APPROXIMATE,"Pontian District, Johor, Malaysia",ChIJxZqlhWev0DERij1YwwFLb_o,Looking for a house to rent in pontian/jb,1.4869255,103.388961,1,,OK,"administrative_area_level_3,political"
1908,GEOMETRIC_CENTER,"Second Link Expy, Malaysia",ChIJP8mFRc4I2jERgy51q9ZYDyQ,Worth to invest near 2nd link to Singapore,1.4712331,103.6083505,1,,OK,route
1909,,,,Rent out...,,,0,,ZERO_RESULTS,
1910,ROOFTOP,"23700 N 23rd Ave, Phoenix, AZ 85085, USA",ChIJ39xjvI9lK4cRW1uw2eIke68,Avilla Apartment & Kelana Parkview Condo,33.7013569,-112.1104066,1,85085,OK,"establishment,point_of_interest"
1911,,,,"1st time buying property, need Any advice pls.",,,0,,ZERO_RESULTS,
1912,,,,Linked or Terrace house to recommend,,,0,,ZERO_RESULTS,
1913,GEOMETRIC_CENTER,"Jalan Pekaka 8/6, Pekaka Seksyen 8 Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",ChIJ0XU98HNPzDER51KaWCbDl6Y,Kasturi Idaman @ Kota Damansara,3.1767367,101.5765563,1,47810,OK,"establishment,point_of_interest"
1914,APPROXIMATE,"Tribeca, New York, NY, USA",ChIJFaeLkx9awokRmCS-Bi9hU0U,TriBeCa by PJ Dev,40.7162692,-74.0086323,1,,OK,"neighborhood,political"
1915,APPROXIMATE,"Kampar, Perak, Malaysia",ChIJQTjBbJQcyzER4MfLuLK0QTk,Kampar House Price,4.308504,101.1536528,1,,OK,"locality,political"
1916,GEOMETRIC_CENTER,"Jalan SS 6/3, Ss 6, 47301 Petaling Jaya, Selangor, Malaysia",ChIJdaG7Lm9NzDERxj3wRHs-Y4s,"Infinity Tower, FREEHOLD, DIBS @ Kelana Jaya",3.1066704,101.5997794,1,47301,OK,"establishment,point_of_interest"
1917,ROOFTOP,"No. 15, Jalan Sri Semantan 1, Off, Jalan Semantan, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJG0LHpaxJzDERQMKmVq0tJLc,Renting studio near Help University Damansara,3.1519373,101.6711449,1,50490,OK,"establishment,point_of_interest,university"
1918,ROOFTOP,"Plaza Pantai, 5, Jalan 4/93a, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJJZo0xYZJzDERIyf3dETMA1Q,Plaza Pantai,3.1154258,101.6677846,1,,OK,premise
1919,APPROXIMATE,"Taman Saujana Puchong, 47100 Puchong, Selangor, Malaysia",ChIJB60XI_W0zTERjnJIEN9oRTk,- Is saujana Puchong a good place,2.993878,101.6394199,1,47100,OK,"political,sublocality,sublocality_level_1"
1920,,,,looking for Property,,,0,,ZERO_RESULTS,
1921,,,,7 Tip Beli Rumah Lelong,,,0,,ZERO_RESULTS,
1922,ROOFTOP,"67, Jalan Galloway, Bukit Bintang, 50150 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJVYcRKNhJzDER4Lmi9bu1d2g,CASA RESIDENCY,3.1418678,101.7043973,2,50150,OK,"establishment,point_of_interest"
1923,,,, Buying completed property w/out CF,,,0,,ZERO_RESULTS,
1924,APPROXIMATE,"Bandar Puteri Puchong, 47100 Puchong, Selangor, Malaysia",ChIJGwSM-1qszTERVdBSClTLicU,Bandar Puteri Puchong 1.4 Mil Town House,3.0175262,101.6247034,1,47100,OK,"political,sublocality,sublocality_level_1"
1925,,,,Inactive Completed Projects,,,0,,ZERO_RESULTS,
1926,APPROXIMATE,"Kota Harmoni, 40400 Shah Alam, Selangor, Malaysia",ChIJVQZvkN2yzTERGfZu3iq_MSE,Kota Harmoni,3.016038,101.56252,1,40400,OK,"political,sublocality,sublocality_level_1"
1927,GEOMETRIC_CENTER,"68100 Selayang, Selangor, Malaysia",ChIJT1jZFNFHzDERkrgJLE3gRU4,One Sierra Shoplot,3.265444,101.6473585,1,68100,OK,"establishment,lodging,point_of_interest"
