thread_name,username,post_content,posted_at
Elmina by Sime Darby v2,aaron1717,wa... kesian for those BSU and EG user all cramp on the same small road towards GCE exit.... gonna be crazily jam than now already... progress in EG quite fast though....,"Apr 4 2018, 10:55 AM"
Elmina by Sime Darby v2,elmond,"once elmina green connect to elmina valley, no more cramp but i'm doubt it's only open after EG VP.basically free 1 toll, so it's will be another pack road and predict the same jam effect to persiaran E1/1 (main road for saujana utama & hill park)","Apr 4 2018, 11:12 AM"
Elmina by Sime Darby v2,aaron1717,yea... from the looks of it... it seems thats the only way out.... anyway the pesiaran elmina is getting more jam everyday.... more new development VP... the more will exit through there since PMD is not a viable option for puncak alam residents anymore....,"Apr 4 2018, 11:16 AM"
Elmina by Sime Darby v2,SS25,PM Done,"Apr 4 2018, 01:08 PM"
Elmina by Sime Darby v2,hiryuu,"Basically, i think EV3 is somewhat gated and fence, although not 100%.Considering the ‘walls’ they’re building to cover the temple and having EV3 located slightly uphill, the ‘unfenced’ area is impossible to go in...","Apr 4 2018, 02:44 PM"
Elmina by Sime Darby v2,empatTan,"Haha, Malaysians and fences...berpisah tiada... sigh","Apr 4 2018, 02:48 PM"
Elmina by Sime Darby v2,BEANCOUNTER,U sure ethan hunt also cannot go in?,"Apr 4 2018, 02:51 PM"
Elmina by Sime Darby v2,MasBoleh!,Curious about the prices of Ferrea & Liana,"Apr 4 2018, 02:54 PM"
Elmina by Sime Darby v2,sham ka,"the f n g for all ev3 20 x 60 , 22 x 75 , 24 x 75 or only temple area","Apr 4 2018, 03:10 PM"
Elmina by Sime Darby v2,Izzy123,As SA told earlier EV3 whole area will come with fence and guarded. All EV3 buyers signed the security agreement for that if I'm not mistaken.,"Apr 4 2018, 03:20 PM"
Elmina by Sime Darby v2,BEANCOUNTER,Yes for 1st batch of original buyers.Wont be for subsale and collection and maintenance will be problem.Macam usj....,"Apr 4 2018, 06:43 PM"
Elmina by Sime Darby v2,hiryuu,Better than nothing bro...,"Apr 5 2018, 12:05 AM"
Elmina by Sime Darby v2,hiryuu,"The ‘walls’ are just for temple area if i’m not mistaken, the rest are just fenced...","Apr 5 2018, 12:19 AM"
Elmina by Sime Darby v2,Sleepfoomuch,"Guys, just want to consult.I’m currently considering between elmina EV3 and IJM Bukit Rimbayu.May I have some advise which one should I go for? I’m quite confident on the future development of Bukit rimbayu and not very familiar with EV","Apr 5 2018, 09:09 AM"
Elmina by Sime Darby v2,easywin3,how is the workmanship ? any major defect ?,"Apr 5 2018, 09:18 AM"
Elmina by Sime Darby v2,elmond,"if you confident with rimbayu, you wont even call it as bukit.for the same price of similar house, elmina will be better for myself.","Apr 5 2018, 09:43 AM"
Elmina by Sime Darby v2,kh8668,just choose the one your familiar with lo,"Apr 5 2018, 09:52 AM"
Elmina by Sime Darby v2,BEANCOUNTER,its bandar rimbayu. its just 7mtr above sea level nia the ground.,"Apr 5 2018, 10:01 AM"
Elmina by Sime Darby v2,mingyew,So where u find out the facts now for 7m ?,"Apr 5 2018, 10:04 AM"
Elmina by Sime Darby v2,empatTan,Go for section 14 pj...,"Apr 5 2018, 10:09 AM"
Elmina by Sime Darby v2,BEANCOUNTER,You go to rimbayu thread. Someone got some software to check.I thought it was even lower at 4m from some report i read before rimbayu was built.,"Apr 5 2018, 10:11 AM"
Elmina by Sime Darby v2,aaron1717,freehold vs leasehold... elmina have easier access directly to guthrie... future DASH also nearby... rimbayu leasehold and ada apa direct access to highway? and also... both commercial activities also abang adik... so can only compare the other factors...,"Apr 5 2018, 11:24 AM"
Elmina by Sime Darby v2,elmond,"try this website, suppose 14mrimbayuhttp://www.floodmap.net/?ll=2.94626,101.55657&z=12&e=14elmina valleyhttp://www.floodmap.net/?ll=3.175152,101.508779&z=11&e=47","Apr 5 2018, 11:45 AM"
Elmina by Sime Darby v2,mingyew,"But you check Telok Panglima Garang, not Rimbayu.","Apr 5 2018, 02:38 PM"
Elmina by Sime Darby v2,BEANCOUNTER,"I said it was 4m from a report I read many years ago.but someone posted the link said it is 7m. the safety zone is 6m.Rimbayu cant be 14m, but i need to visit the sales gallery to have it confirmed. all architectural drawing should have the figure.","Apr 5 2018, 02:40 PM"
Elmina by Sime Darby v2,mingyew,"Ok, wait for your feedback then.FYI, Rimbayu ex-land is a small hill","Apr 5 2018, 02:47 PM"
Elmina by Sime Darby v2,OliviaWong17,"Before i decided to buy EV, i was considering bukit rimbayu too.these are few factors that i comparing these 2:- i work at PJ, so EV is nearer to me- EV is freehold, rimbayu is leasehold- for the same size/built up property, EV is cheaper (before considering any rebates)- even thought EV is difficult to get chinese foods, but not a big deal to me as i surely will have my dinner at PJ then only go home to EV- chinese schools, not a problem to me, as no children (but last yr government approved a chinese school to swift to elmina) '- environment: i buy for own stay, not investment, to me EV is more comfortable, as more ""forest""future development, not really a big concern to me. but still very excited about elmina city center.** these are just my own thoughts **","Apr 7 2018, 07:26 AM"
Elmina by Sime Darby v2,PACINO,"Rimbayu was the new project name , after IJM bought over Road builders.Formerly , this project was designed as ""Canal City"" by road builders days.With the name , you can already know what this majority of area is sitting at.","Apr 7 2018, 08:42 PM"
Elmina by Sime Darby v2,aaron1717,you already made your choice though... lol... rimbayu how near to KK city also at least need 10 mins and above ba for chinese restaurants... not much difference than u travel to kampung subang or subang for chinese foods from elmina.... canal city itself also not much amenities at the moment.... same applies to elmina here....,"Apr 7 2018, 11:12 PM"
Elmina by Sime Darby v2,BEANCOUNTER,"don't worried abt commercial activities in canal city. just a matter of time.with 4 cina developers there as compared to 1 national owned developer (and the company is not named Setia), you think which township will flourish with commercial???????","Apr 9 2018, 08:38 AM"
Elmina by Sime Darby v2,aaron1717,well... looking at SDB.... the best elmina can be flourished will be time taken for AD to flourish... lol.... anyhow... alot of things one cannot predict accurately... look at what that guy want right now better... lol,"Apr 9 2018, 09:32 AM"
Elmina by Sime Darby v2,alextyw85,"How about the area facing the empty land (beside temple) and the area which to be built the mosque ??? I saw the fencing is only for the indian temple side, doubt SD will build the fencing for the entire EV3..","Apr 9 2018, 09:43 AM"
Elmina by Sime Darby v2,alextyw85,"Rimbayu is leasehold while Elmina is freehold. I think location both also so so but Rimbayu is much convenience as u can dine in, banking etc in kemuning. Elmina so far no hypermarket, but i saw mcd, kfc, pizza hut and some indian mamak there.... Air quality, not so sure, some say Rimbayu air got smoke smell at night, didnt go there at night so not sure...","Apr 9 2018, 10:12 AM"
Elmina by Sime Darby v2,alextyw85,Good comment...,"Apr 9 2018, 10:35 AM"
Elmina by Sime Darby v2,alextyw85,What phase you bought? EV3 ? what is the rebate now for EV3 and still got intermediate unit for EV4 ??,"Apr 9 2018, 10:36 AM"
Elmina by Sime Darby v2,alextyw85,"Bro, there is one malay cemetery reserve land in EG, i saw in the elmina master plan, if you plan to buy there, choice the house carefully...","Apr 9 2018, 10:37 AM"
Elmina by Sime Darby v2,alextyw85,"Hey bro, didnt buy the C2 as that time planned to buy for investment. now Elmina is for own stay...","Apr 9 2018, 02:54 PM"
Elmina by Sime Darby v2,alextyw85,"Actually, the fence is not that high, still can see the indian temple.... not to forget the future malay mosque to be built in the empty land also....","Apr 9 2018, 03:32 PM"
Elmina by Sime Darby v2,aaron1717,haha no la balik rumah occasionally passed by there... the road access there quite limited... so wanna know gt direct exit or not... if not gonna be super jam once EG also completed together....owhh... so far elmina or rimbayu which one more preferred choice in your mind?,"Apr 11 2018, 11:42 AM"
Elmina by Sime Darby v2,OliviaWong17,"i bought ev4. i didnt buy ev3 becos dont really like the courtyard.u may go sales gallery to check the available unit, as far as i know, ev3 still got some unit available.","Apr 11 2018, 12:50 PM"
Elmina by Sime Darby v2,tzuen,"Hi, I'm not sure what do you mean ""Not that hight"". But you may refer my previous post #2764 for actual photos, and future mosque will be build at empty land, any idea which specific land?","Apr 11 2018, 03:50 PM"
Elmina by Sime Darby v2,hiryuu,"If you look at the masterplan, it’s indicated there. But from my observation on aeropod, it’s outside of EV3, nearby the petronas - however this is just me guessing","Apr 13 2018, 08:42 AM"
Elmina by Sime Darby v2,melody417,Any buyer for ferrea here?,"Apr 13 2018, 08:44 AM"
Elmina by Sime Darby v2,elmond,"the only mosque confirm to be built in near future is Masjid Al Faridee Denai Alam, i dont think there was any land reserve for mosque near to bukit subang / elmina valley, surau reserved is everywhere in the masterplan.","Apr 13 2018, 09:00 AM"
Elmina by Sime Darby v2,SS25,yes...the mosque will build near petronas.one more thing mosque not for malay but for muslim.,"Apr 13 2018, 09:01 AM"
Elmina by Sime Darby v2,tzuen,"Yeah, that's what I remembered from what SA told me before. And it's a confirm project which they receive a greenlight to proceed. As in surau near the Petronas, that make sense to me though.","Apr 13 2018, 09:20 AM"
Elmina by Sime Darby v2,awie666,any EV1 owner here? any updates on key collection?,"Apr 13 2018, 10:10 AM"
Elmina by Sime Darby v2,hiryuu,"I guess we’re all got different pieces of information here, coz my SA told me it’s going to be a masjid, awaiting for the state gov approval...","Apr 13 2018, 10:17 AM"
Elmina by Sime Darby v2,tzuen,Most probably our SA get confuse in between the diffs of Surau and Masjid.,"Apr 13 2018, 10:27 AM"
Elmina by Sime Darby v2,elmond,"haha, if you knows how long it's took to have the fund for masjid denai alam, you will knows it's wont have any mosque nearby bukit subang/elmina valley.it's matter of area coverage with funding.from the current development plan, there will have 4 needed mosque in elmina, denai alam (confirmed built with ready fund), elmina east (nearby the elmina square), elmina green and elmina city centre.it just coincidence elmina vakkey will be in between 3 mosques.","Apr 13 2018, 10:33 AM"
Elmina by Sime Darby v2,chewingun,i brought a bigger unit at Ferrea Denai Alam. That why think wanted to let go.,"Apr 13 2018, 10:38 AM"
Elmina by Sime Darby v2,alextyw85,"Looks like Rimbayu better than Elmina in term of township planning however the location, both also abang adik...The EV3 looks nice but got future mosque right beside the EV3 and also an empty land there, don't know what will build there (definitely not for house as that land is commercial land)...My wife like EV3 but I like Rimbayu. Instalment i pay so i think i should choice what i like but my wife might black face to me everyday...Rimbayu got 2 small malls but Elmina got nothing, I think will die there (Elmina) if stay there...kidding...","Apr 13 2018, 10:52 AM"
Elmina by Sime Darby v2,alextyw85,You are right that the reserve land for mosque is beside the petronas and the reserve land for the mosque is quite big based on the latest master plan and there will be a clinic kesihatan in between EV3 and the mosque. Wondering whether that is the 1malaysia clinic or what... Anyone know? the clinic also quite big land for it...,"Apr 13 2018, 10:57 AM"
Elmina by Sime Darby v2,alextyw85,"Sorry, the fence is high but not that high as when i stand in front of EV3 show room, i still can see the upper part of indian temple. maybe SD should build the fence lagi high to block the view...","Apr 13 2018, 11:02 AM"
Elmina by Sime Darby v2,aaron1717,hahaha... well HM going to be with u forever leh.... need to consider a delicate balance also... lol... anyway from Elmina to some major mall are not exactly that hard... the small malls in rimbayu will do well or not also another matter... i think accessibility wise Elmina slightly better... at least guthrie is actually very good to use for access to cities... DASH will be another added benefit to this location.... if wanna look for chinese food... kampung subang/subang bestari have some... glenmarie pun ada...as for basic grocery shopping... both places also abang adik... need more than 10 mins to buy affordable daily stuffs.... if wanna go for movie... rimbayu have to drive out to sunway to watch one... from elmina u can drive to space u8 at bukit jelutong... 15 mins can reach and the cinema seldom full... lolz,"Apr 13 2018, 11:28 AM"
Elmina by Sime Darby v2,alextyw85,"Wow, you got all insider news? are you SD staffs ? Is that really need so many mosque in a township ? just curious...","Apr 13 2018, 11:31 AM"
Elmina by Sime Darby v2,alextyw85,"Bro, why let go ? Any reason?22 * 75 phase 2 ? I thought sign S&P already, still can let go?","Apr 13 2018, 11:39 AM"
Elmina by Sime Darby v2,alextyw85,"Thanks for your advise bro... My wife very ma fan one.. ask me make decision but end up don't listen, don't know ask me to make decision for what since she don't listen...Sometime just don't want to argue with her in front of my parents and son...By the way, Gamuda 257 got MBO so don't need to go sunway for movie...","Apr 13 2018, 11:54 AM"
