,sentences,users,date,sentiment_score
2890,"bro, malay, cemetery, reserve, land, eg, elmina, master, plan, plan, buy, choice, house, carefully, ...",alextyw85,"Apr 9 2018, 10:37 AM",0.128
2891,"hey, bro, buy, c2, time, plan, buy, investment, elmina, stay, ...",alextyw85,"Apr 9 2018, 02:54 PM",0.0
2892,"actually, fence, high, indian, temple, ...., forget, future, malay, mosque, build, land, ....",alextyw85,"Apr 9 2018, 03:32 PM",-0.2263
2893,"haha, la, balik, rumah, occasionally, pass, ..., road, access, limited, ..., wanna, know, gt, direct, exit, ..., super, jam, eg, complete, ...., owhh, ..., far, elmina, rimbayu, preferred, choice, mind",aaron1717,"Apr 11 2018, 11:42 AM",0.7964
2894,"buy, ev4, buy, ev3, becos, like, courtyard.u, sale, gallery, check, available, unit, far, know, ev3, unit, available",OliviaWong17,"Apr 11 2018, 12:50 PM",0.3612
2895,"hi, sure, mean, hight, refer, previous, post, 2764, actual, photo, future, mosque, build, land, idea, specific, land",tzuen,"Apr 11 2018, 03:50 PM",0.3182
2896,"look, masterplan, ’, indicate, observation, aeropod, ’, outside, ev3, nearby, petronas, guess",hiryuu,"Apr 13 2018, 08:42 AM",0.0
2897,"buyer, ferrea",melody417,"Apr 13 2018, 08:44 AM",0.0
2898,"mosque, confirm, build, near, future, masjid, al, faridee, denai, alam, think, land, reserve, mosque, near, bukit, subang, elmina, valley, surau, reserved, masterplan",elmond,"Apr 13 2018, 09:00 AM",0.0
2899,"yes, ..., mosque, build, near, petronas.one, thing, mosque, malay, muslim",SS25,"Apr 13 2018, 09:01 AM",0.4019
2900,"yeah, remember, sa, tell, confirm, project, receive, greenlight, proceed, surau, near, petronas, sense",tzuen,"Apr 13 2018, 09:20 AM",0.296
2901,"ev1, owner, update, key, collection",awie666,"Apr 13 2018, 10:10 AM",0.0
2902,"guess, different, piece, information, coz, sa, tell, ’, masjid, await, state, gov, approval, ...",hiryuu,"Apr 13 2018, 10:17 AM",0.5423
2903,"probably, sa, confuse, diff, surau, masjid",tzuen,"Apr 13 2018, 10:27 AM",-0.2263
2904,"haha, know, long, fund, masjid, denai, alam, know, mosque, nearby, bukit, subang, elmina, valley.it, matter, area, coverage, funding.from, current, development, plan, 4, need, mosque, elmina, denai, alam, elmina, east, elmina, green, elmina, city, centre.it, coincidence, elmina, vakkey, 3, mosque",elmond,"Apr 13 2018, 10:33 AM",0.4767
2905,"bring, big, unit, ferrea, denai, alam, think, want, let",chewingun,"Apr 13 2018, 10:38 AM",0.0772
2906,"look, like, rimbayu, elmina, term, township, planning, location, abang, adik, ..., ev3, look, nice, future, mosque, right, ev3, land, know, build, ..., wife, like, ev3, like, rimbayu, instalment, pay, think, choice, like, wife, black, face, everyday, ..., rimbayu, 2, small, mall, elmina, think, die, stay, ..., kid, ...",alextyw85,"Apr 13 2018, 10:52 AM",0.7579
2907,"right, reserve, land, mosque, petronas, reserve, land, mosque, big, base, late, master, plan, clinic, kesihatan, ev3, mosque, wonder, 1malaysia, clinic, ..., know, clinic, big, land, ...",alextyw85,"Apr 13 2018, 10:57 AM",0.0
2908,"sorry, fence, high, high, stand, ev3, room, upper, indian, temple, maybe, sd, build, fence, lagi, high, block, view, ...",alextyw85,"Apr 13 2018, 11:02 AM",-0.4939
2909,"hahaha, ..., hm, u, forever, leh, ...., need, consider, delicate, balance, ..., lol, ..., elmina, major, mall, exactly, hard, ..., small, mall, rimbayu, matter, ..., think, accessibility, wise, elmina, slightly, ..., guthrie, actually, good, use, access, city, ..., dash, add, benefit, location, ...., wanna, look, chinese, food, ..., kampung, subang, subang, bestari, ..., glenmarie, pun, ada, ..., basic, grocery, shopping, ..., place, abang, adik, ..., need, 10, min, buy, affordable, daily, stuff, ...., wanna, movie, ..., rimbayu, drive, sunway, watch, ..., elmina, u, drive, space, u8, bukit, jelutong, ..., 15, min, reach, cinema, seldom, ..., lolz",aaron1717,"Apr 13 2018, 11:28 AM",0.9082
2910,"wow, insider, news, sd, staff, need, mosque, township, curious, ...",alextyw85,"Apr 13 2018, 11:31 AM",0.7269
2911,"bro, let, reason?22, 75, phase, 2, think, sign, s&p, let",alextyw85,"Apr 13 2018, 11:39 AM",0.0
2912,"thank, advise, bro, ..., wife, ma, fan, .., ask, decision, end, listen, know, ask, decision, listen, ..., want, argue, parent, son, ..., way, gamuda, 257, mbo, need, sunway, movie, ...",alextyw85,"Apr 13 2018, 11:54 AM",0.4019
2913,"usual, sdp, build, amenity, early, phase, ara, d, good, example, amenity, 1991, 1995, early, phase, usj, elmina, 8, 10, year, potential, elmina, city, buy, elmina, property, mainly, kid, strongly, believe, kid, afford, landed, house, kv, 5, 6, year, like, stay, elmina, sale, property, freehold",utellme,"Apr 13 2018, 05:27 PM",0.802
2914,"oh, ..., din, realize, 257, gt, cinema, ..., good, thing, ..., haha, ..., work, ..., place, fast, wife, ..., haha, ..., woman, like, ..., let, u, decision, easily, ..., hahaha, ..., tolerate, abit, je, lo, ..., brainwash, vital, ....",aaron1717,"Apr 13 2018, 09:03 PM",0.9623
2915,"subsale, ard, 690k, 20x70, customer, buy, subsale, like, elmina, potential, near, kwasa, ..., need, 8, yrs, reap, ....",Neoyo,"Apr 13 2018, 10:28 PM",0.3612
2916,"690, k, subsale, 20x70, new, launch, 22x70, denai, alam, 780, k, come, rebate, sdp",utellme,"Apr 14 2018, 07:00 AM",0.0
2917,"oh, ask, question, sa, right, current, wall, ..., like, ooh, sureeee, ..., haha",hiryuu,"Apr 14 2018, 08:29 AM",0.6705
2918,"seriously, understand, especially, d, point",empatTan,"Apr 14 2018, 08:29 AM",-0.1779
2919,"point, subsale, leasehold, property, difficult, sale, compare, freehold, property",utellme,"Apr 14 2018, 08:29 AM",-0.2023
2920,"leasehold, cup, tea, people, nowadays, leasehold, freehold, different, come, sub, sale, tell, difference",Izzy123,"Apr 14 2018, 01:43 PM",0.1779
2921,"learn, lesson, leasehold, property, difficult, let, 30, year, old, property, subsale, market, location, good",utellme,"Apr 14 2018, 01:45 PM",0.1027
2922,"dunno, ..., mayb, enuff, survey, ...",Neoyo,"Apr 14 2018, 03:44 PM",0.0
2923,"lh, land, ...., ok",Neoyo,"Apr 14 2018, 04:03 PM",0.296
2924,"build, fencing, like, meh, extend, fencing, .., time, hear, ..., hehehehe, ...",alextyw85,"Apr 14 2018, 07:17 PM",0.4404
2925,"know, right, ..., scepticsm, ’, tell, sa, yelah, tu, ...",hiryuu,"Apr 14 2018, 07:35 PM",0.0
2926,hahaha,sham ka,"Apr 15 2018, 07:35 AM",0.5574
2927,"garinia, elmina, 24, x, 79, double, storey, terrace, intermediate, unit, market, price",AskarPerang,"Apr 15 2018, 11:07 AM",0.0
2928,"mind, area, fencing, guard, not.have, stay, guard, place, place, face, housebreak, burglary, issue, guard, round, check, night.pity, victim, lose, money, guard, fee, lose, money, robbery",pjol,"Apr 15 2018, 02:14 PM",-0.7579
2929,"lifelong, effect, mentally",BEANCOUNTER,"Apr 15 2018, 08:58 PM",0.0
2930,"hear, lelong, unit, start, come, elmina, hold, bullet",thenazek,"Apr 15 2018, 09:37 PM",0.0
2931,"mana, dapat, news, gt, like, rawang, cyberjaya",aaron1717,"Apr 16 2018, 09:11 AM",0.5574
2932,"lelong, unit69, jalan, frekuensi, u16/131, elmina, east, 40160, shah, alam, selangorgarinia, 24, x, 79built, area, 2,703, sq, ftintermediate, unit, 2, storey, terracereserve, price, 🔥, 🔥, rm, 774k, 🔥, 🔥, freeholdauction, 24/4/18not, actual, unit, pic, example",AskarPerang,"Apr 16 2018, 11:18 AM",0.0
2933,"eye, wait, middle, end, hehe",thenazek,"Apr 16 2018, 11:19 AM",0.0
2934,"sub, sale, unit, unit, face, east, west, living, room, kinda, warm, morning, kitchen, hot, noon, plan, 24/7, aircond",tzuen,"Apr 16 2018, 12:02 PM",0.1548
2935,"house, address, garinia, phase, build, wrong",utellme,"Apr 16 2018, 04:58 PM",-0.4767
2936,"address, betul, actual, build, area, 23xx, buddy, unit, garinia, .., sapu, sapu, ..., cheap",utellme,"Apr 17 2018, 03:22 PM",0.0
2937,"garinia, unit, land, size, 24x79, consider, superlink, type, 820, k, cheap",utellme,"Apr 17 2018, 03:25 PM",0.0
2938,"spend, money, secure, asset, suffer, lose, burglar.eg, solid, door, security, grill, cctv, alarm, lock, motion, detector, think",easywin3,"Apr 18 2018, 02:19 PM",-0.1779
2939,"think, install, grill, ...., guard, alarm, provide, house, look, grill, important, close, neighbour, help, watch, alarm, trigger",Izzy123,"Apr 18 2018, 02:59 PM",-0.0772
2940,"cheap, sapu, 😁, 😉",Izzy123,"Apr 18 2018, 03:03 PM",0.0
2941,"agree, hopefully, neighbor, nearby, buy, stay",easywin3,"Apr 18 2018, 03:16 PM",0.6369
2942,"think, install, grill, ...",hiryuu,"Apr 18 2018, 03:46 PM",0.0
2943,"install, mosquito, net, security, feature",kh8668,"Apr 18 2018, 04:07 PM",0.34
2944,"look, nice, right, oh, .., thing, necessary",hiryuu,"Apr 18 2018, 06:08 PM",0.4215
2945,"bro, normally, auction, price, high, reserve, price, right, let, additional, rm, 100, k, bid, price, pay, rm, 870, k, different, buy, new, house, elmina?and, additional, cost, auction, unit",alextyw85,"Apr 19 2018, 08:52 AM",-0.1027
2946,"unit, 2nd, auction, auction, 860k, auction, usually, market, valuation, today, soft, slow, market, certainly, cheap, price, auction, price, subsale, drop, 10, round, sold, statement, 100k, increase, logical, bidder, smart, subsale, selling, 870k, bid, reach, subsale, pricing, cost, buy, subsale, valuation, fee, legal, fee, stamp, duty",AskarPerang,"Apr 19 2018, 09:05 AM",0.7096
2947,"consider, buy, ..., auction, place",alextyw85,"Apr 19 2018, 10:50 AM",0.0
2948,"unit, brand, new, vp",topearn,"Apr 19 2018, 02:37 PM",0.0
2949,"yesterday, elmina, valley, tent, instal, ev1, ..., handover, key, ceremony, tomorrow, security, guard, ...",Don Shady,"Apr 19 2018, 02:41 PM",0.34
2950,"wao, handover, key, ceremony",melody417,"Apr 19 2018, 02:54 PM",0.0
2951,"maybe, coz, ev, home, owner, sime, darby, wanna, hype",hiryuu,"Apr 19 2018, 03:11 PM",0.0
2952,"wow, ..., good, ..., welcome, owner, ..., tenant, ev, ...., ev2, people, ...., think, ev1, ev2, month, gap, ..",redalert,"Apr 19 2018, 03:16 PM",0.8658
2953,"discussion, ev, wonder, elmina, gardens, owner",kinseong,"Apr 19 2018, 03:30 PM",0.0
2954,"elmina, gardens, wa, group",meonkutu11,"Apr 19 2018, 03:41 PM",0.0
2955,"yes, 2, wa, group-, elmina, gardens, individual, phase",utellme,"Apr 19 2018, 03:58 PM",0.4019
2956,"oh, discussion, active, wa, group?i, join, fb, group, quiet",kinseong,"Apr 19 2018, 04:11 PM",0.5994
2957,"yes, wa, elmina, gardens, active, join, ra",utellme,"Apr 19 2018, 05:14 PM",0.765
2958,"unit, construction, join, ra",kinseong,"Apr 19 2018, 08:25 PM",0.296
2959,"join, later",utellme,"Apr 19 2018, 08:28 PM",0.296
2960,"good, invite, ceremony",swn525,"Apr 19 2018, 08:48 PM",0.5423
2961,"elmina, gardens, owner, time, broadband, infra, enquire, sdp, infra?and, use, astro, iptv",kinseong,"Apr 19 2018, 10:27 PM",0.0
2962,"unifi, maxis, broadband",alextyw85,"Apr 19 2018, 11:14 PM",0.0
2963,"people, post, instagram, key",hiryuu,"Apr 20 2018, 09:55 AM",0.0
2964,"think, tm, unifi, maxis, time, mean, iptv, service, available, bad, tn50, vision, city, wonder, owner, raise, concern, sdp",kinseong,"Apr 20 2018, 10:05 AM",-0.3612
2965,"huh, mean, maxis, time, broadband, elmina, owner, 2, year, free, time, broadband, service, time, time, broadband, service, landed, property",tzuen,"Apr 20 2018, 10:07 AM",0.5106
2966,"know, introducer, fee, mean, sime, darby, website, package, offer, consider, buy",toji87,"Apr 20 2018, 10:14 AM",0.0
2967,"hopefully, @hiryuu, able, assist",tzuen,"Apr 20 2018, 10:23 AM",0.4019
2968,"lol, .., ask, referal, fee, ..., sa, knly, tell, this:5kfree, spafree, motand, rm, 10,000, rebate",hiryuu,"Apr 20 2018, 10:41 AM",0.4215
2969,"cny, promotion, yesterday, package, appeal, wedsite, write, referral, fee, rm, 38k, wonder, maybe, like, sp, setia, buyer, refer, sp, setia, previous, buyer, referral, fee",toji87,"Apr 20 2018, 11:14 AM",0.3612
2970,"idea, construction, opposite, ev, 1, 2, new, housing",alextyw85,"Apr 20 2018, 11:24 AM",0.0
2971,"commercial, area",SS25,"Apr 20 2018, 11:37 AM",0.0
2972,"possible, ev, owner, time, infra, elmina, garden, know, ev, free, time, sure, elmina, garden, ..., way, time, signal, come, individual, house, big, hotspot, entire, taman, friend, house, seremban, 2, sdp, big, hotspot, entire, taman, sure, time, service, provider, damn, slow, ...",alextyw85,"Apr 20 2018, 11:43 AM",0.8126
2973,"fibre, home, .., like, unifi",SS25,"Apr 20 2018, 11:50 AM",0.3612
2974,"bro, referral, fee, offer, referral",toji87,"Apr 20 2018, 11:54 AM",0.0
2975,"know, u, pm, property, u, interested, ask, sa",hiryuu,"Apr 20 2018, 12:04 PM",0.4019
2976,"know, promotion, available, ferrea, thank",SilenTz_1993,"Apr 20 2018, 12:06 PM",0.3612
2977,"month, sa, tell, 5, rebate, free, mot, fee, cny, promotion, till, mar, 30, sure, sdp, extend, ..., find, .., toll, free, 1800881118",alextyw85,"Apr 20 2018, 12:13 PM",0.8625
2978,"hey, thank, update, ask",SilenTz_1993,"Apr 20 2018, 12:14 PM",0.3612
2979,"difference, rebate, 2, rebate, ferrea",melody417,"Apr 20 2018, 12:14 PM",0.0
2980,"hmm, .., u, r, talk, ev, elmina, gardens, far, know, different, infra, wrong, info",kinseong,"Apr 20 2018, 12:29 PM",-0.4767
2981,"2, rebate, free, mot, legal, fee, right, consider, good.those, e.gardens, early, phase, launch, 2014, rebate, sdp.when, vp, receive, house, conceal, water, heater, piping, conceal, aircond, piping, aircond, power, point, pay, close, 1, mil, property",utellme,"Apr 20 2018, 12:32 PM",0.5267
2982,"hmm, wonder, ferrea, type, elmina, conceal, aircond, pipe",kinseong,"Apr 20 2018, 12:33 PM",0.0
2983,"ev3, conceal, air, con, pipe",Izzy123,"Apr 20 2018, 12:47 PM",0.0
2984,"sure, mention, brochure, lerrr, .., mistaken, power, point, conceal, aircond, pipe, ev3, brochure",kinseong,"Apr 20 2018, 01:51 PM",-0.0516
2985,"ev, 3, 6, aircond, power, point, nvr, mention, conceal, aircond, pipling, e.gardens, 2, power, point, phase, phase, launch, 2014, like, clusia, aralia, liana, viana",utellme,"Apr 20 2018, 02:18 PM",0.3612
2986,"sime, darby, provide, copper, pipe, air, con, u, hack, way, install, air, con, reason, dunno, horsepower, u, install",lightbulk,"Apr 20 2018, 03:06 PM",0.0
2987,"garinia, 2, point, yeah, conceal, pipe, sime, darby, property",mr1990,"Apr 20 2018, 04:03 PM",0.296
2988,"hi, wa, group, phase, u, stay",mr1990,"Apr 20 2018, 04:05 PM",0.0
2989,"2, ferrea, agent, verbally, tell, 5, ..., 5, early, bird, kind, promotion, cny, promotion, ..., sure, buy, interested, ev3, 24, 75, ...",alextyw85,"Apr 20 2018, 04:24 PM",0.8126
2990,"aircon, pipe, elmina, phase, alarm, depend, ev, 3, alarm, ferrea, alarm, ...",alextyw85,"Apr 20 2018, 04:27 PM",-0.7351
2991,"ev3, pipe, unit, pipe, ..., agent, confirm, aircon, pipe, ...",alextyw85,"Apr 20 2018, 04:28 PM",0.0
2992,"different, type, piping, different, type, horsepower, air, con, actually, accept, unit, come, air, con, piping, ok, alarm, install, wireless, alarm, ..",alextyw85,"Apr 20 2018, 08:06 PM",0.0
2993,"ev1, come, free, alarm, air, con, piping, air, cond, power, point",fadzlie,"Apr 21 2018, 02:47 PM",0.2263
2994,"sdp, website, future, development, plan, shop, office, new, apartment, new, semi, d",pjol,"Apr 21 2018, 07:46 PM",0.0
2995,"wow, ..., free, fold, bike, interesting, ..., tell, guy, buying",hiryuu,"Apr 22 2018, 11:47 AM",0.8689
2996,"hope, ev2",awie666,"Apr 22 2018, 01:30 PM",0.4404
2997,"1, mention, rebate, disperse?thank",Spawny,"Apr 22 2018, 01:51 PM",0.0
2998,"want, fold, bike, ...., ev3",sham ka,"Apr 22 2018, 02:15 PM",0.0772
2999,"alarm, bike, mention, think, announce, ev1, 3, 2, year, free, 300mbps, time, broadband",fadzlie,"Apr 22 2018, 02:33 PM",0.2263
3000,"sale, consultant, attach, security, alarm, ferrea",melody417,"Apr 22 2018, 02:36 PM",0.0
3001,"phase, phase",melody417,"Apr 22 2018, 03:04 PM",0.0
3002,"wonder, free, item, ev2",swn525,"Apr 22 2018, 03:34 PM",0.5106
3003,"apartment, elmina, greenshop, office, elmina, eastsemi, d, denai, alam",elmond,"Apr 22 2018, 03:43 PM",0.0
3004,"use, recommend.my, sure, id, company, ev1, id, package",kinseong,"Apr 22 2018, 03:45 PM",0.3182
3005,"owner, elmina, gardens, know, broadband, infrastructure, tm, time, broadband",kinseong,"Apr 22 2018, 04:04 PM",0.0
3006,"phase, 1, phase, 2",Spawny,"Apr 22 2018, 06:05 PM",0.0
3007,"elmina, gardens, 3rd, agm8th, april, 2018",meonkutu11,"Apr 22 2018, 08:33 PM",0.0
3008,"thank, shout",tzuen,"Apr 22 2018, 10:31 PM",0.3612
3009,"..., package, price, tag, look, reasonable, .., recommend, reasonable, price, tag, id, packages?i, ev2b, btw, ..., wait, vp, consider, id, reasonable, price, tag, ..., tqs",redalert,"Apr 22 2018, 10:58 PM",0.3612
3010,"new, project, near, city, elmina, 5xx, psft, knw, abt",wing9933,"Apr 23 2018, 11:46 AM",0.0
3011,"free, folding, bicycle, sign, snp, key, hand, ceremony",alextyw85,"Apr 23 2018, 12:25 PM",0.7579
3012,"curious, land, shop, office, locate, elmina, east, land, clear, elmina, east, site, clearing, elmina, west, ...",alextyw85,"Apr 23 2018, 05:20 PM",0.5994
3013,delete,alextyw85,"Apr 23 2018, 05:34 PM",0.0
3014,"rm, 38,953, cheap",alextyw85,"Apr 23 2018, 05:50 PM",0.0
3015,"yea, id, package, ev2",darkdolphin,"Apr 23 2018, 08:08 PM",0.0
3016,"haha, ..., note, price, u, know, tactic, laaa, ..., hope, ev1, owner, ask, tell, believe, phase, ask",kinseong,"Apr 23 2018, 11:55 PM",0.7096
3017,"elmina, garden, exactly",elmond,"Apr 24 2018, 08:58 AM",0.0
3018,"think, shop, lot, viana, phase",utellme,"Apr 24 2018, 09:34 AM",0.0
3019,"bro, ...., carpentry, work, nia, ..., close, 40k, liao, ..., cheap, leh, ...., wetwork, tak, touch, langsung, ..., house, reno, budget, 100k, ..., consider, cheap, gua, ..., haha",aaron1717,"Apr 24 2018, 10:04 AM",0.4588
3020,"elmina, agent, here?pm, package, available, ..., interested, unit, tq",Ricky300,"Apr 24 2018, 12:00 PM",0.4019
3021,"die, la, ..., pwtc, wkend, ..., home, expo",awie666,"Apr 24 2018, 10:49 PM",-0.5994
3022,"think, gt, sub, agent, sell, project, ....",aaron1717,"Apr 24 2018, 10:50 PM",0.2732
3023,"expectation, low, ..., home, expo, price, impress, ..., price, low, ..., shop, complaint, ..., thing, good, try, u, alot, freebie, matter, useful, ...",aaron1717,"Apr 24 2018, 10:52 PM",0.7351
3024,"true, ..., home, expo, month, ..., quotation, request, ev2, different, ..., look, extra, free, stuff, reputable, company, budget",awie666,"Apr 25 2018, 05:31 PM",0.7269
3025,"rent, pay, expo, ..., cheap, ..., haha, ..., term, pricing, ..., hard, bargain, ..., good, deal, usually, find, offline, ..., require, effort, ..., sofa, expo, compare, furniture, shop, outside, ..., price, cheap, 500, ...",aaron1717,"Apr 25 2018, 05:39 PM",0.6597
3026,"sime, darby, sale, personnel, meh",Ricky300,"Apr 25 2018, 07:05 PM",-0.0772
3027,"low, chance, reply, u, ..., despo, sale, ..., directly, ....",aaron1717,"Apr 25 2018, 10:24 PM",-0.0258
3028,"tm, maxis",swn525,"Apr 25 2018, 11:03 PM",0.0
3029,"bro, correct, browse, album, find, price, 100, k, think, rm, 38, k, cheap, material, lousy, design, ...",alextyw85,"Apr 26 2018, 12:27 AM",-0.5423
3030,"quote, kinseong, apr, 2, 2018, 10:22, pm]sure, mention, brochure, lerrr, .., mistaken, power, point, conceal, aircond, pipe, ev3, brochurepossibly, mistaken, think, conceal, air, con, piping, 😅, 😅",Izzy123,"Apr 26 2018, 08:00 AM",-0.6124
